Date,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus
11/18/2021,Passaic County,NJ,62.1,311708,73.8,75.3,81.1,93.6,72.5,361707
11/18/2021,Atkinson County,GA,18.2,1483,21.9,23.1,17.3,58.3,21.3,1734
11/18/2021,Dodge County,NE,48,17560,57.2,59.1,72.7,89.8,0,
11/18/2021,Stark County,OH,49.5,183492,57.4,59.6,82.7,98.6,52.8,194123
11/18/2021,Dooly County,GA,19.1,2561,21.3,20.7,20.9,58.3,21.8,2913
11/18/2021,Roanoke city,VA,39.7,39364,46.9,48.6,63.7,82.2,46.4,45849
11/18/2021,Sumter County,AL,45.4,5642,52,52.8,76.6,92.6,59.5,7386
11/18/2021,Runnels County,TX,41.3,4235,48.2,51.8,75.4,99.1,45.4,4653
11/18/2021,Box Elder County,UT,44.4,24903,55.8,58.6,81.6,97.5,52.4,29064
11/18/2021,Morgan County,TN,47.7,10216,54.1,57.2,90.6,97.9,53.7,11463
11/18/2021,Tillamook County,OR,60.8,16436,69.2,71.3,87.2,97.8,65.9,17725
11/18/2021,Daviess County,IN,30.9,10297,38.5,42.1,69.1,98.7,33.4,11109
11/18/2021,Kossuth County,IA,48.5,7184,56.5,60,81.7,97.4,52,7693
11/18/2021,Marion County,IL,40.8,15188,48.3,51.1,78.7,97.8,43.8,16290
11/18/2021,Dorado Municipio,PR,69.3,25033,77.7,76.8,69.3,95.8,78.9,28218
11/18/2021,O'Brien County,IA,47.4,6519,56.2,60,87.4,97.4,50.1,6873
11/18/2021,Madison County,OH,46.3,20729,53.2,55.1,80.7,98.6,49.4,21826
11/18/2021,Erath County,TX,34.5,14715,39.9,41.7,71.5,99.1,39.1,16666
11/18/2021,Montgomery County,IL,47.1,13390,54.2,56.3,77.8,97.8,51.7,14674
11/18/2021,Talbot County,MD,67.4,25071,76.4,78,86.9,98.7,74.1,27557
11/18/2021,Butte County,ID,42,1090,,55.4,69.2,97.6,46.6,
11/18/2021,Kandiyohi County,MN,48.6,20981,57.9,61,87.2,94.4,52.3,22391
11/18/2021,Marshall County,KS,58.7,5695,69.9,73.1,94.5,93.6,63.5,6130
11/18/2021,Scott County,TN,33.5,7397,39.5,42.7,67.1,97.9,37.6,8292
11/18/2021,Dallam County,TX,39.3,2865,50.1,55.6,68.4,99.1,53.6,3900
11/18/2021,Pershing County,NV,33.4,2245,37.6,38.7,48.7,94.9,38.8,2605
11/18/2021,Towns County,GA,14.6,1763,16,16.1,17.5,58.3,0,
11/18/2021,Falls Church city,VA,54.5,7961,64.5,65.6,72.7,82.2,62.7,9102
11/18/2021,Jefferson County,NY,63.8,70125,77,79.3,91.7,97.6,75,81638
11/18/2021,Converse County,WY,30.1,4167,35.9,38.5,65.8,96.4,34.2,4720
11/18/2021,Gulf County,FL,47.6,6486,54.2,56.5,78.6,98.7,55,7494
11/18/2021,Webster County,GA,19.8,517,22.2,23.1,22,58.3,21.9,570
11/18/2021,Adams County,IL,49.1,32103,57.6,60.7,82,97.8,52.7,34404
11/18/2021,Ray County,MO,36.6,8431,42.8,44.7,60.3,91.2,40.7,9309
11/18/2021,Steele County,MN,55.1,20193,65.3,67.8,87.5,94.4,58.6,21108
11/18/2021,LaGrange County,IN,21.4,8471,27.2,30.6,61.9,98.7,23.1,9136
11/18/2021,Washington County,CO,28,1375,32.8,35.2,51.4,97.3,31.3,1532
11/18/2021,Frederick County,MD,68.3,177285,80.3,81.5,93.5,98.7,74.2,192512
11/18/2021,Brown County,IL,47.4,3121,53.1,55.1,84.2,97.8,49.3,3243
11/18/2021,Alger County,MI,59.4,5407,65.4,67.3,83.4,97.7,63.7,5801
11/18/2021,Webb County,TX,74.2,205231,94.8,98.1,92,99.1,91.3,251240
11/18/2021,Cloud County,KS,43.7,3836,51.8,54.4,80,93.6,48.6,4242
11/18/2021,Camp County,TX,35.8,4682,43.2,45.9,64.8,99.1,41.9,5481
11/18/2021,Bowie County,TX,35.2,32867,41.7,44.2,66.7,99.1,41.8,38931
11/18/2021,Ellsworth County,KS,50.5,3081,57.3,59,77,93.6,54.8,3308
11/18/2021,Spokane County,WA,55.3,289227,64.8,66.6,87.7,96.1,61.2,317456
11/18/2021,Arkansas County,AR,51.4,8981,60.7,62.6,76.3,90.3,59.1,10276
11/18/2021,Bullock County,AL,45.6,4603,53,54.2,75.3,92.6,55.7,5623
11/18/2021,Merced County,CA,45.6,126582,56.3,58.9,77.7,97.4,61.3,169493
11/18/2021,Bibb County,AL,31.6,7082,36.4,37.8,58.8,92.6,38.8,8669
11/18/2021,Tazewell County,IL,54.2,71500,63.4,65.7,84.1,97.8,57.3,75361
11/18/2021,Monroe County,MO,40.7,3519,47.4,50.6,74,91.2,46,3967
11/18/2021,Lake County,IN,51.3,249019,60.3,62.6,84.6,98.7,56.2,271681
11/18/2021,Burleigh County,ND,43.4,41472,51.5,53.9,75.1,92.2,51.1,48342
11/18/2021,Union County,IA,47.5,5814,55.2,58.2,83.9,97.4,51.4,6239
11/18/2021,Addison County,VT,63.7,23429,71.2,71.2,86.7,73.7,71.5,25936
11/18/2021,Walsh County,ND,51.1,5439,60.5,63,78.1,92.2,60.7,6387
11/18/2021,Haakon County,SD,38.6,733,45.5,48.8,73.2,96.3,43.4,824
11/18/2021,Miami-Dade County,FL,77.2,2096774,89.2,91,93.4,98.7,92.4,2495433
11/18/2021,Rensselaer County,NY,64.3,102044,73.6,74.8,89.5,97.6,70.2,110241
11/18/2021,Crane County,TX,32.7,1567,40.3,42.3,62.8,99.1,44.3,2126
11/18/2021,Georgetown County,SC,50.6,31731,57,58.7,73.5,93.9,59.4,37022
11/18/2021,El Paso County,CO,56.1,404450,66.6,68.7,85.8,97.3,63.4,450405
11/18/2021,Decatur County,IN,44.6,11835,52.7,56.1,86.8,98.7,47.9,12662
11/18/2021,Marshall County,WV,11,3347,12.5,12.9,16.6,60.3,17.2,5228
11/18/2021,Washington County,AR,49.2,117797,58.6,58.9,78.8,90.3,59,139022
11/18/2021,Gillespie County,TX,49.4,13339,56.6,59.5,77.1,99.1,56.1,15124
11/18/2021,Sawyer County,WI,54.6,9040,62.4,64,87.4,96.8,61.8,10093
11/18/2021,Oldham County,KY,51.9,34647,61.2,63.3,82.6,93.9,58.3,38359
11/18/2021,Stark County,IL,48.5,2592,56.3,58.7,84.3,97.8,51,2718
11/18/2021,Asotin County,WA,38.4,8670,44.1,46.1,70.4,96.1,42.7,9632
11/18/2021,Cass County,ND,52.1,94793,61.7,62.9,82.8,92.2,60.1,107191
11/18/2021,Lorain County,OH,57.3,177423,66.6,68.6,89.4,98.6,60.9,186492
11/18/2021,Kalkaska County,MI,44.1,7953,50.8,53.3,81.5,97.7,46.1,8321
11/18/2021,Bond County,IL,49.4,8117,55.9,58.1,78.4,97.8,52.5,8605
11/18/2021,Buckingham County,VA,37.8,6485,42.6,43.8,61.3,82.2,43.7,7459
11/18/2021,Hale County,AL,55.4,8114,65.6,67.7,81.1,92.6,65.1,9529
11/18/2021,Texas County,OK,39.5,7902,49.1,52.3,77.9,93.9,46.8,9323
11/18/2021,Covington city,VA,33.8,1870,39,41,59,82.2,40.8,2257
11/18/2021,Crawford County,MI,48.2,6766,54.5,56.1,72,97.7,51.2,7181
11/18/2021,Barton County,KS,39.3,10124,46.4,49.3,69.8,93.6,43.6,11179
11/18/2021,Terrell County,GA,27.7,2367,32.6,32.3,27.2,58.3,29.9,
11/18/2021,Greer County,OK,33.6,1921,38.6,40.3,76.3,93.9,38.7,2202
11/18/2021,Newberry County,SC,48.5,18641,56.4,58.3,83.8,93.9,54.8,20988
11/18/2021,Payette County,ID,28,6713,,37.8,66,97.6,31.6,
11/18/2021,Unknown County,AK,0,13141,0,0,0,96.7,0,16760
11/18/2021,Unknown County,IN,0,44554,0,0,0,98.7,0,53578
11/18/2021,Marion County,AL,33.5,9962,38.7,41,61,92.6,39.4,11705
11/18/2021,Worcester County,MD,65.8,34378,73.9,76,87.1,98.7,73.5,38398
11/18/2021,Larimer County,CO,61.9,220829,70.5,71.6,90.1,97.3,67.5,236606
11/18/2021,Grayson County,TX,41.1,55919,48.6,51.8,76.3,99.1,47.4,64499
11/18/2021,Lea County,NM,39.3,27895,49,51.4,69.5,97.2,46.6,33020
11/18/2021,Webster County,NE,35.9,1252,42,44.4,66.2,89.8,0,
11/18/2021,Clark County,WI,34.2,11885,42.4,46.3,76.1,96.8,36,12460
11/18/2021,Maunabo Municipio,PR,67.6,6981,75.8,76.5,87.6,95.8,76.2,7803
11/18/2021,Rhea County,TN,39.7,13175,46.3,49.7,77.3,97.9,44.6,14770
11/18/2021,Roane County,TN,41.4,22085,46.8,49.1,65.8,97.9,45.9,24462
11/18/2021,Tallapoosa County,AL,35.5,14335,41.1,43,63.6,92.6,42.1,16996
11/18/2021,Crawford County,AR,41.8,26434,49.5,51.4,69.2,90.3,48.4,30469
11/18/2021,Grant County,MN,50.7,3027,59.6,62.2,83.5,94.4,53.4,3164
11/18/2021,Union Parish,LA,41.7,9221,48.4,50.7,71,96.7,45.6,10077
11/18/2021,Rush County,IN,43.7,7250,51,54.2,83,98.7,47.1,7778
11/18/2021,Ellis County,OK,32.5,1256,37.8,41.2,67,93.9,37.6,1448
11/18/2021,Union County,AR,43.7,16907,51.9,54.2,73.5,90.3,54.6,21077
11/18/2021,Pierce County,WI,40.1,17126,46,47.7,83.2,96.8,44,18653
11/18/2021,Sussex County,DE,61.1,143155,69.6,71.9,91.7,96.3,71.3,166162
11/18/2021,Montgomery County,GA,23.2,2131,26.8,27.6,37.6,58.3,26.5,2417
11/18/2021,Porter County,IN,52.6,89544,60.9,63,86.3,98.7,56.7,95933
11/18/2021,Carroll County,IA,57.4,11569,68.4,72.6,98.3,97.4,60.6,12140
11/18/2021,LaPorte County,IN,51.9,57084,60.5,62.9,87.7,98.7,56.3,61523
11/18/2021,St. Johns County,FL,63.9,169117,73.9,75.6,96.1,98.7,70.7,184699
11/18/2021,Jackson County,FL,38.2,17751,43.6,46.1,69.5,98.7,46,21306
11/18/2021,Tallahatchie County,MS,37.8,5219,43.6,44.8,70.5,98.3,43.1,5945
11/18/2021,Ripley County,IN,44.1,12497,51.8,55.2,86,98.7,47.8,13485
11/18/2021,Macon County,TN,29.1,7152,34.9,37.6,64.3,97.9,32.4,7967
11/18/2021,Lake County,OR,37.3,2932,42.6,44.9,66.1,97.8,39.9,3132
11/18/2021,Henry County,IL,54.3,26572,63.1,65,85.5,97.8,58.5,28544
11/18/2021,Lipscomb County,TX,32.2,1041,38.3,42.2,64.5,99.1,36.3,1173
11/18/2021,Livingston Parish,LA,36.4,51315,43.7,46.3,74.5,96.7,41.4,58147
11/18/2021,Toa Alta Municipio,PR,62.5,45024,70.1,69.8,54.6,95.8,69.7,49770
11/18/2021,Menominee County,MI,66.3,15102,74.4,78.1,99.9,97.7,72.8,16556
11/18/2021,Stonewall County,TX,38.1,515,43.9,48.3,67.6,99.1,42.8,577
11/18/2021,DeKalb County,MO,26.1,3271,29.4,30.6,54.4,91.2,28.8,3597
11/18/2021,Sanborn County,SD,50,1171,60.4,63.9,89,96.3,59.3,1378
11/18/2021,Madison County,MS,58.5,62132,69.4,72,99.7,98.3,64.8,68480
11/18/2021,Ashley County,AR,46,9039,53.8,55.9,75.4,90.3,52.9,10371
11/18/2021,St. Croix County,WI,44.7,40568,52.9,54.9,82.7,96.8,50.6,44977
11/18/2021,Worth County,GA,18.1,3672,21.2,21.5,20.1,58.3,19.8,4012
11/18/2021,Roscommon County,MI,53.1,12765,58.6,61,78.7,97.7,56.2,13488
11/18/2021,Butte County,CA,48.3,105948,55.8,57.2,75,97.4,54.7,119038
11/18/2021,Waynesboro city,VA,42.4,9590,50.6,52.8,75,82.2,47.8,10773
11/18/2021,Moore County,TX,40.3,8440,51.4,56.5,74.8,99.1,51.9,10858
11/18/2021,Wakulla County,FL,41.6,14051,47.9,49.7,86.7,98.7,50.4,16921
11/18/2021,Indiana County,PA,43.5,36608,49.2,51.1,79.8,94.5,52.7,44131
11/18/2021,New Hanover County,NC,56.7,132877,64.2,65.4,84.7,97.2,73.7,170697
11/18/2021,Putnam County,IN,39.6,14871,45.2,47.3,71.7,98.7,42.7,15969
11/18/2021,Portage County,WI,56.6,40024,64.4,65.5,90.4,96.8,61.8,43167
11/18/2021,Multnomah County,OR,72,585304,82,82.7,95.5,97.8,80.8,644079
11/18/2021,Lyon County,KY,54.7,4492,59.9,61.8,75.8,93.9,60.8,4973
11/18/2021,Montgomery County,IN,42.4,16273,49.7,52.3,77.5,98.7,46,17519
11/18/2021,Carbon County,MT,44.4,4764,49.5,51.9,68.7,95.7,48.1,5148
11/18/2021,Mason County,MI,56.5,16477,65.1,67.4,88.3,97.7,58.9,17176
11/18/2021,Douglas County,MO,22.3,2946,26,27.8,39.6,91.2,25,3291
11/18/2021,Walker County,GA,24.6,17175,28.6,29.9,38.6,58.3,29.3,20379
11/18/2021,Adams County,IA,50.6,1822,58.6,62.1,80.5,97.4,54.8,1957
11/18/2021,Magoffin County,KY,46.8,5695,54.7,56.9,74.7,93.9,52.6,6362
11/18/2021,White Pine County,NV,48.2,4620,55.6,58.4,77.6,94.9,53.5,5119
11/18/2021,Maury County,TN,58.8,56685,69.7,72.2,96,97.9,65.7,62858
11/18/2021,Sampson County,NC,46.5,29538,55.2,58.2,73.2,97.2,56.8,36029
11/18/2021,Lee County,NC,50.6,31257,59.9,62.1,84.6,97.2,63.8,38991
11/18/2021,King County,WA,72.5,1632312,83.8,84.1,90.9,96.1,79,1745625
11/18/2021,Taney County,MO,37.5,20996,43.4,45.1,59.9,91.2,43.7,24300
11/18/2021,Edwards County,IL,35.6,2276,41.8,44.5,69.3,97.8,37.9,2423
11/18/2021,Throckmorton County,TX,39.2,588,44.8,46.9,53.7,99.1,45,675
11/18/2021,Charles City County,VA,46.7,3250,51.5,53.2,72.7,82.2,50.3,
11/18/2021,Baker County,GA,35.1,1067,40.3,41.1,44.6,58.3,39.2,1189
11/18/2021,Baraga County,MI,55.9,4585,62.4,65.6,80.3,97.7,60.3,4952
11/18/2021,Lackawanna County,PA,68,142657,78.5,80.2,97.8,94.5,82.6,170575
11/18/2021,Sheridan County,ND,34.8,458,39.4,41.7,52.5,92.2,38.4,505
11/18/2021,Isabela Municipio,PR,66.9,27040,75,74.9,75.6,95.8,74.6,29958
11/18/2021,Craven County,NC,55.5,56642,64.8,66.9,90.9,97.2,65.8,66679
11/18/2021,Washington County,ME,65.4,20524,74.3,76.7,89.9,96.5,72.1,22510
11/18/2021,Pulaski County,AR,51.9,203560,61.4,62.2,77.8,90.3,60.7,234734
11/18/2021,Union County,PA,56.1,25210,63.2,64.9,91.9,94.5,67.1,29785
11/18/2021,Sullivan County,MO,39.8,2426,46.8,49.5,68.2,91.2,44.7,2718
11/18/2021,Fisher County,TX,33.2,1271,38.7,41.3,57.9,99.1,38.3,1467
11/18/2021,Henry County,GA,22.2,52047,26.2,26.8,41,58.3,24.1,56018
11/18/2021,Bossier Parish,LA,44.4,56423,53.2,55.7,75.6,96.7,50.8,64377
11/18/2021,Crittenden County,KY,37.9,3339,44,46.7,65.7,93.9,42.2,3710
11/18/2021,Manassas city,VA,46.8,19209,57.3,59.4,68.9,82.2,55,22505
11/18/2021,Bryan County,OK,38.6,18503,45.7,48.2,71.6,93.9,45.4,21764
11/18/2021,Wyandot County,OH,43.7,9507,51,54.3,81.2,98.6,45.8,9895
11/18/2021,Johnson County,KS,66.4,400276,78.7,80,99.7,93.6,81.3,480996
11/18/2021,Onslow County,NC,54.3,107387,66.3,68.7,92.9,97.2,64.6,127244
11/18/2021,Emmet County,IA,47.5,4378,54.3,57.4,80.8,97.4,51.9,4768
11/18/2021,Traill County,ND,45.7,3671,53.6,55.6,73.5,92.2,54.4,4322
11/18/2021,Cabarrus County,NC,49.7,107593,59.4,61.2,81.7,97.2,63.1,134577
11/18/2021,Benton County,OR,69.1,64275,76.7,77.2,92.4,97.8,74.2,67785
11/18/2021,Carlton County,MN,58.2,20889,67.7,70.2,90.7,94.4,63.2,22148
11/18/2021,Jackson County,MO,50.4,354319,59.7,61.1,81,91.2,60.5,420887
11/18/2021,Saline County,IL,43.8,10283,50.8,53.6,80.6,97.8,48.2,11319
11/18/2021,Grundy County,IL,51.4,26227,61,63.5,84.4,97.8,56.3,28669
11/18/2021,Sunflower County,MS,48.4,12162,56.3,58.4,84.8,98.3,54.4,13638
11/18/2021,Clarke County,GA,24.2,31031,27.4,26.8,59.9,58.3,25.3,31759
11/18/2021,Craig County,OK,48.3,6832,56.1,59.1,88,93.9,59.2,8357
11/18/2021,Lincoln County,CO,32.9,1876,38,39.9,64.3,97.3,34.6,
11/18/2021,Willacy County,TX,57.5,12278,67.9,68.9,80.3,99.1,67,14263
11/18/2021,Campbell County,KY,56.5,52914,65.7,67.5,89,93.9,64.6,59619
11/18/2021,Cerro Gordo County,IA,58.2,24707,67.5,69.6,88.8,97.4,62.9,26516
11/18/2021,Keya Paha County,NE,26.9,217,30.1,32.3,41.8,89.8,27.3,
11/18/2021,Unknown County,PA,0,432573,0,0,0,94.5,0,666540
11/18/2021,Fremont County,WY,57,22380,68.6,69.6,86.2,96.4,68.6,26629
11/18/2021,Butler County,MO,31.3,13289,37,39.3,59.6,91.2,36.5,15455
11/18/2021,Brazos County,TX,47,107658,54.7,55.9,87.4,99.1,53.8,123155
11/18/2021,Fairfax city,VA,56.2,13492,68.3,69.3,75.8,82.2,63.5,15179
11/18/2021,Eureka County,NV,24.3,494,28.7,31.8,48.8,94.9,28.8,585
11/18/2021,Gloucester County,VA,55.3,20657,63.5,65.4,86.9,82.2,61.2,22687
11/18/2021,Perquimans County,NC,43.7,5880,49.6,52.2,75.5,97.2,54.7,7335
11/18/2021,Montgomery County,TX,48.9,296818,58.9,60.9,78.4,99.1,56.6,343158
11/18/2021,Unknown County,KS,0,100289,0,0,0,93.6,0,134286
11/18/2021,Yuma County,CO,39.4,3948,48.4,52.2,69.7,97.3,43.7,4363
11/18/2021,Taylor County,KY,44,11350,52,54.2,77.6,93.9,49.8,12758
11/18/2021,Terry County,TX,39.2,4839,48.1,51,70.3,99.1,45.1,5547
11/18/2021,Salinas Municipio,PR,69.4,18826,77.8,78,79.2,95.8,78.4,21049
11/18/2021,Henry County,TN,43.5,14068,50,52.7,76,97.9,48.3,15604
11/18/2021,Pratt County,KS,44.5,4081,52.8,55.4,73.1,93.6,50.4,4590
11/18/2021,Alcorn County,MS,35.5,13118,41.4,44.1,66.8,98.3,40.6,14976
11/18/2021,Nodaway County,MO,44.9,9920,49.9,50.8,88.3,91.2,48.6,10717
11/18/2021,Howard County,IN,43.9,36255,51.6,54.3,78.6,98.7,47.7,39251
11/18/2021,Logan County,WV,30.7,9816,35.4,36.3,49.7,60.3,42.8,13600
11/18/2021,Chaves County,NM,40.5,26164,48.5,51,72.8,97.2,46.9,30135
11/18/2021,Klamath County,OR,47.1,32144,55.1,57.4,76.8,97.8,52.1,35261
11/18/2021,Nevada County,AR,39.7,3273,46.4,48.7,58,90.3,51.3,4227
11/18/2021,Beaufort County,SC,61.5,118069,69.9,71.6,85.4,93.9,76.3,145703
11/18/2021,Mills County,IA,50,7547,58.6,60.5,82.8,97.4,54.9,8243
11/18/2021,Boulder County,CO,70.8,230930,79.8,80.3,94.4,97.3,77.5,245603
11/18/2021,Kane County,UT,45.8,3608,54,57.6,77.7,97.5,51.7,4072
11/18/2021,Butler County,KY,41.3,5313,48.5,51.1,69.9,93.9,44.8,5751
11/18/2021,Burke County,GA,42.8,9584,51.5,54,70,58.3,49.4,11018
11/18/2021,Eastland County,TX,33.5,6142,38.7,41.4,64.6,99.1,38.9,7145
11/18/2021,Garfield County,CO,57.6,34589,68.8,70.5,84.4,97.3,64.1,37785
11/18/2021,Grant County,AR,41.9,7661,48.7,50.8,67.1,90.3,48.7,8875
11/18/2021,Union County,OR,45.2,12137,52.8,55,74.6,97.8,49.7,13196
11/18/2021,Pontotoc County,MS,38.4,12346,46.3,49.8,80.7,98.3,43.2,13864
11/18/2021,Dixon County,NE,39.7,2238,47.8,51.1,59.4,89.8,0,
11/18/2021,Susquehanna County,PA,43.8,17649,49.6,51.2,67.5,94.5,52,20837
11/18/2021,Petroleum County,MT,29,141,32.6,34.6,61.6,95.7,31.2,151
11/18/2021,Norfolk city,VA,49.4,119838,57.3,58.1,80.3,82.2,55.9,134366
11/18/2021,Kittson County,MN,54.5,2342,63.7,66.5,85.3,94.4,59.7,2561
11/18/2021,Clarke County,MS,52.6,8174,61.2,64.4,81.2,98.3,59.8,9278
11/18/2021,Somerset County,PA,45.3,33257,51.1,53.3,75.4,94.5,55.4,40505
11/18/2021,Candler County,GA,20.2,2186,24.1,25.2,24,58.3,21.9,2365
11/18/2021,Vernon County,WI,50.8,15651,61.1,64.2,88.7,96.8,54.1,16405
11/18/2021,Dolores County,CO,38.2,784,43.5,46.3,57.8,97.3,43.5,890
11/18/2021,Haskell County,OK,37.5,4734,44.1,46.9,70.3,93.9,43.2,5441
11/18/2021,Gilmer County,WV,41.5,3244,45.8,47.2,54.8,60.3,51.6,4033
11/18/2021,Sanders County,MT,35.8,4335,40.3,42.3,58.3,95.7,37.9,4589
11/18/2021,Miami County,KS,43.7,14970,51.8,54,75.2,93.6,49.3,16654
11/18/2021,Bristol city,VA,62.8,10524,71.9,74.9,99.9,82.2,72.8,12097
11/18/2021,Warren County,NJ,61.7,64906,69.9,72.4,93.7,93.6,72.6,76023
11/18/2021,McHenry County,IL,59.9,184444,69.8,71.7,88,97.8,64.6,198116
11/18/2021,Broome County,NY,58.5,111504,67,68.4,85.6,97.6,62.9,118425
11/18/2021,Westmoreland County,PA,55.2,192576,62.4,64.3,82.7,94.5,71,246031
11/18/2021,Falls County,TX,40.6,7024,47.3,49.4,62.8,99.1,48.1,8310
11/18/2021,Hale County,TX,38.4,12838,46.5,49.7,74.5,99.1,42.9,14328
11/18/2021,Izard County,AR,34.5,4701,38.9,39.5,48.8,90.3,40,5427
11/18/2021,Hillsborough County,NH,57.8,240982,66.3,67.7,81.9,94.1,75.7,313485
11/18/2021,Johnson County,TX,41.5,72956,49.9,52.7,74.7,99.1,47.2,83010
11/18/2021,Hyde County,NC,59,2911,65.9,68.1,84.4,97.2,66.5,3263
11/18/2021,Saluda County,SC,28.2,5783,32.9,34.5,41.7,93.9,33.7,6876
11/18/2021,Rock County,NE,33.5,454,38.6,40.4,47.5,89.8,0,
11/18/2021,Charles County,MD,60.2,98239,71,72.3,91.9,98.7,66.3,108260
11/18/2021,Collingsworth County,TX,29.1,851,35.1,38.2,68.1,99.1,36.3,1054
11/18/2021,Gregg County,TX,41.3,51128,49.8,52.3,77.2,99.1,46.9,58052
11/18/2021,Goliad County,TX,38.6,2958,44.5,46.7,63.3,99.1,43.5,3326
11/18/2021,Genesee County,NY,55.1,31560,63.4,65.6,84.4,97.6,59,33558
11/18/2021,Lincoln County,ME,73.8,25565,82.8,84,98.8,96.5,81.7,27690
11/18/2021,Davie County,NC,51.4,22042,59.1,61.1,79.7,97.2,64.2,27244
11/18/2021,Piscataquis County,ME,57.6,9673,64.2,66,81.2,96.5,61.8,10343
11/18/2021,Walker County,AL,43.1,27401,50.6,53.4,79.3,92.6,51.9,32914
11/18/2021,Ventura County,CA,64.3,544266,75.1,76.5,88.3,97.4,73,611319
11/18/2021,Hudson County,NJ,67.8,455997,79.4,79.7,77.1,93.6,80.8,536770
11/18/2021,Pepin County,WI,46,3354,53.4,54.5,78.1,96.8,48.6,3531
11/18/2021,Pender County,NC,46.5,29293,54.3,56.5,77.6,97.2,58,36289
11/18/2021,Oregon County,MO,28.5,3002,33.4,35.3,47.8,91.2,32.9,3459
11/18/2021,Lincoln County,OK,36.3,12672,42.8,45.4,66.5,93.9,43,14934
11/18/2021,Nuckolls County,NE,46.3,1922,52.8,56.3,77.9,89.8,46.6,
11/18/2021,McCracken County,KY,50.9,33279,59.6,62.4,81.9,93.9,57.9,37609
11/18/2021,Washington County,OR,68.5,411886,80,80.5,88.3,97.8,74.6,438093
11/18/2021,Buchanan County,IA,49.9,10563,59.7,63.6,88.9,97.4,53.1,11183
11/18/2021,Sheridan County,KS,33.1,835,39.2,42.7,61.2,93.6,36.6,921
11/18/2021,Boone County,IA,58.9,15457,67.9,69.4,93.9,97.4,62.9,16298
11/18/2021,Stutsman County,ND,48.8,10101,56.1,58.1,77.3,92.2,57.5,11771
11/18/2021,Cook County,IL,63.4,3262966,73.8,74.8,81.7,97.8,69.6,3570797
11/18/2021,Bland County,VA,35.3,2219,38.9,40.7,60.8,82.2,40.2,2519
11/18/2021,Clinton County,MI,52.9,42101,61.5,63.2,82.9,97.7,55.3,44046
11/18/2021,Marion County,MO,38.6,11012,45.5,48.1,79.3,91.2,42.5,12093
11/18/2021,McDonald County,MO,29.4,6703,35.3,37.2,47.9,91.2,36.9,8385
11/18/2021,Lincoln County,TN,38.8,13326,45.1,48.4,79.5,97.9,43,14746
11/18/2021,Hanson County,SD,38.1,1315,47.2,51.2,88.4,96.3,46.2,1596
11/18/2021,Metcalfe County,KY,36.3,3660,43.1,45.6,64.3,93.9,40.4,4057
11/18/2021,Montgomery County,MS,51.4,5029,60.3,62.8,79.1,98.3,56.5,5516
11/18/2021,Hughes County,OK,41.7,5537,48.7,50.8,74.8,93.9,48.4,6419
11/18/2021,Early County,GA,21.4,2178,25.5,25.8,20.2,58.3,23.5,
11/18/2021,Rooks County,KS,44.6,2192,51.9,55.1,74.4,93.6,48,2356
11/18/2021,Ravalli County,MT,45.3,19842,51.3,53.5,74.4,95.7,50.3,21858
11/18/2021,Sagadahoc County,ME,71.5,25647,81.3,82.7,97.1,96.5,77.4,27408
11/18/2021,Prairie County,MT,35.1,378,40.6,41.7,56.2,95.7,37.8,407
11/18/2021,Atchison County,KS,40.9,6577,47.8,49.7,79.4,93.6,46.8,7433
11/18/2021,Anson County,NC,41.7,10183,47.8,49.8,71.8,97.2,49.4,12048
11/18/2021,Columbia County,FL,38.5,27621,44.9,46.9,72,98.7,44.8,32047
11/18/2021,Unknown County,MH,0,21574,0,0,0,0,0,24652
11/18/2021,Pondera County,MT,49.1,2905,58.8,60.6,81,95.7,57.6,3380
11/18/2021,Grainger County,TN,45.9,10700,52.4,55.6,80.5,97.9,51,11868
11/18/2021,Aitkin County,MN,55.2,8776,61.4,63.5,79.5,94.4,59.2,9314
11/18/2021,Camas County,ID,38.6,427,,49.5,57.8,97.6,41.3,
11/18/2021,Divide County,ND,38.2,864,45.3,47.6,59.9,92.2,43,970
11/18/2021,Harrison County,WV,21.3,14303,24.7,25.6,38.6,60.3,30.7,20524
11/18/2021,Hutchinson County,SD,50.3,3664,61,64.2,88.2,96.3,55.1,4008
11/18/2021,Thomas County,NE,23.3,168,27.4,28.6,52.4,89.8,0,
11/18/2021,Humphreys County,MS,52.5,4235,62.8,65,81,98.3,61.6,4958
11/18/2021,Big Horn County,MT,76.9,10237,99.4,99,99.9,95.7,91.7,12086
11/18/2021,Lancaster County,VA,57.7,6116,63.9,66.5,79.8,82.2,63.4,6704
11/18/2021,Taylor County,WV,4.7,780,5.4,5.4,6.6,60.3,11.1,1823
11/18/2021,Matanuska-Susitna Borough,AK,34.6,37475,41.8,43.6,65.5,96.7,39.4,42273
11/18/2021,Bexar County,TX,61.7,1237183,74.2,75.6,89.6,99.1,72.2,1445031
11/18/2021,Monongalia County,WV,15.9,16800,17.9,18.1,25.5,60.3,23.6,24225
11/18/2021,Hyde County,SD,50.8,661,58.9,62.7,85.9,96.3,56.6,732
